From Date,PM2dot5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Wind Speed
01-02-2018 00:00,260.58,504.32,26.72,73.75,94.57,48.01,24.38,1.97,None,0.73
02-02-2018 00:00,198.96,391.71,23.28,79.47,95.03,57.7,11.98,1.52,None,0.77
03-02-2018 00:00,190.42,388.17,26.08,77.89,91.11,54.5,10.53,1.45,None,0.87
04-02-2018 00:00,211.33,389.42,16.51,73.13,77.54,50.47,11.33,1.37,13.32,0.95
05-02-2018 00:00,268.17,483.92,23.17,76.73,92.64,52.75,15,1.72,12.56,0.66
06-02-2018 00:00,218.38,438.25,19.09,75.3,82.44,52.55,12.48,1.59,12.51,1.06
07-02-2018 00:00,227.67,424.88,20.05,74.37,80.07,48.12,11.75,1.56,12.44,0.97
08-02-2018 00:00,337.03,553.52,50.26,95.85,133.75,63.91,12.52,2.02,17.52,0.61
09-02-2018 00:00,325.28,532.85,45.01,115.84,129.91,69.87,11.15,1.85,15.79,0.64
10-02-2018 00:00,290.86,528.23,67.81,202.06,94.99,44.88,6.19,2.64,14.4,0.32
11-02-2018 00:00,149.49,332.19,49.35,105.08,142.35,76.55,10.38,1.43,13.3,0.95
12-02-2018 00:00,81.92,193.21,15.32,82.1,91.63,84.2,8.14,1.09,8.44,1.7
13-02-2018 00:00,176.58,264.96,38.32,83.95,119.27,90.84,8.81,1.6,12.71,0.88
14-02-2018 00:00,130.67,260.5,18.41,78.48,93.5,79.75,8.47,1.21,9.26,1.3
15-02-2018 00:00,178.17,298.88,18.04,81.94,95.75,80.43,9.47,1.34,9.89,1.24
16-02-2018 00:00,185.68,339.62,20.49,86.48,101.5,79.45,11.03,1.53,9.38,0.95
17-02-2018 00:00,188.92,338.75,18.08,87.56,97.96,67.64,12.18,1.45,9.67,0.92
18-02-2018 00:00,224.21,382.21,36.41,90.17,124.78,56.38,12.04,1.88,10.63,0.73
19-02-2018 00:00,302.92,512.12,52.7,154.05,117.25,46.79,14.49,2.25,13.13,0.6
20-02-2018 00:00,268.46,441.59,48.36,118.9,130.58,52.21,15.25,2.1,15.13,0.6
21-02-2018 00:00,255.25,512.67,69.63,206.27,105.48,43.29,14.66,3.11,26.88,0.47
22-02-2018 00:00,233.2,417.89,45.83,137.19,110.44,62.31,14.77,2.08,17.46,0.47
23-02-2018 00:00,235.57,421.64,37.14,119.51,100.89,68.43,16.3,2.03,15.62,0.41
24-02-2018 00:00,250.12,464.71,40.78,107.35,99.31,76.74,22.26,2.1,20.3,0.58
25-02-2018 00:00,164.21,290.96,13.45,52.18,65.21,102.4,17.72,1.58,17.36,1.14
26-02-2018 00:00,122.71,258.83,17.98,59.43,81.14,135.16,7.18,1.23,9.62,1.64
27-02-2018 00:00,151.42,291.54,31.05,70.41,105.82,105.13,6.9,1.49,9.15,0.94
28-02-2018 00:00,231.5,405.83,50.74,67.56,119.34,97.19,7.12,1.76,16.05,0.72
01-03-2018 00:00,183.33,350.46,38.74,57.61,98.28,72.34,7.52,1.62,11.13,0.73
02-03-2018 00:00,237.46,351.5,38.75,60.71,96.73,68.22,6.5,2.38,9.5,0.68
03-03-2018 00:00,144.17,269.71,21.5,53.23,75.97,64.7,6.95,1.43,7.37,0.54
04-03-2018 00:00,117.96,244.17,19.64,54.51,73.99,62.05,13,1.3,9.92,1.02
05-03-2018 00:00,124.54,247,18.43,51.29,69.86,56.22,14.4,1.25,8.66,1.1
06-03-2018 00:00,120.33,248.33,11.92,53.37,61.14,53.11,12.64,0.98,10.7,1.29
07-03-2018 00:00,143.62,276.88,23.18,69.1,73.81,49.65,16.73,1.39,12.34,1.12
08-03-2018 00:00,245.08,433.35,65.13,170.66,97.86,48.5,17.58,2.51,17.05,0.42
09-03-2018 00:00,208.42,375.54,39.21,101.34,91.5,55.72,21.47,1.82,11,0.92
10-03-2018 00:00,116.21,256,10.46,54.59,58.97,48.24,21.83,1.13,10.1,1.2
11-03-2018 00:00,146.79,278.5,15.99,57.87,65.16,49.51,19.74,1.33,10.47,0.88
12-03-2018 00:00,155.29,304.64,18.12,62.52,68.31,51.67,23.28,1.31,15.84,0.8
13-03-2018 00:00,172.33,367.35,36.71,97.68,88.28,49.08,28.06,1.96,11.36,0.51
14-03-2018 00:00,172.42,452.04,53.27,148.34,88.72,46.36,14.93,2.07,15.28,0.44
15-03-2018 00:00,155.21,418.88,35.56,63.57,90.75,52.49,22.8,1.51,9.2,0.86
16-03-2018 00:00,160.06,347.73,33.58,64.3,88.56,46.96,19.44,1.48,10.03,0.9
17-03-2018 00:00,146.83,283.83,16.79,50.26,63.69,48.45,24.56,0.99,7.08,0.8
18-03-2018 00:00,102.5,249,10.68,52.87,61.8,27.39,17.27,1.26,8.27,1
19-03-2018 00:00,121.29,289.62,29.53,73.62,100.42,40.13,25.84,1.38,8.89,0.53
20-03-2018 00:00,161,371.52,44.15,102.66,120.99,52.76,30.88,1.76,10.02,0.29
21-03-2018 00:00,148.83,296.65,21.42,61.87,66.59,51.53,25.34,1.47,11.27,0.92
22-03-2018 00:00,100.17,211.82,10.95,43.21,54.1,52.56,19.83,1.16,11.2,0.93
23-03-2018 00:00,128.62,278.76,10.33,46.28,55.34,48.59,20.89,1.2,10.24,0.79
24-03-2018 00:00,128.83,284.55,9.95,48.02,56.09,46.32,23.41,1.11,20.38,0.93
25-03-2018 00:00,132.12,281.67,8.98,50.24,54.29,43.14,25.58,1.06,47.24,0.86
26-03-2018 00:00,141.08,312.29,13.84,59.61,69.03,40.66,31.09,1.27,41.92,0.84
27-03-2018 00:00,191.08,402.05,34.47,98.11,91.31,37.03,27.87,1.81,36.21,0.51
28-03-2018 00:00,160.04,407.37,47.77,117.7,69.26,43.2,19.65,2.4,38.74,0.64
29-03-2018 00:00,139.79,318.17,13.14,59.17,63.84,43.12,31.31,1.21,36.24,0.82
30-03-2018 00:00,143.17,329.33,12.27,71.14,74.42,41.98,36.76,1.4,39.71,0.73
31-03-2018 00:00,126.54,355.42,18.45,59.52,72.02,41.49,29.96,1.27,46.18,1.11
01-04-2018 00:00,96.57,252.94,8.34,47.57,54.57,43.31,27.13,1.26,64.05,1.04
02-04-2018 00:00,158.08,331.88,26.34,68.5,91.02,44.15,36.39,1.63,47.62,0.81
03-04-2018 00:00,147.83,321.29,27.79,72.29,95.27,49.26,35.93,1.57,65.3,0.75
04-04-2018 00:00,182.65,364.51,25.93,67.03,87.82,56.1,35.57,1.75,59.45,0.51
05-04-2018 00:00,111.09,310.65,17.11,58.29,76.31,204.22,11.97,2.05,6.95,0.6
06-04-2018 00:00,113.92,250.78,30.07,65.58,97.32,106.9,13.11,1.25,17.73,0.91
07-04-2018 00:00,57,165,17.76,60.75,75.82,68.73,19.05,1.05,20.04,1.04
08-04-2018 00:00,56.92,170.75,16.98,69.08,88.17,109.27,7.85,1.03,7.64,1.28
09-04-2018 00:00,63.47,168.5,29.65,75.4,106.51,103.41,9.86,1.5,4.94,0.78
10-04-2018 00:00,123.29,325.62,44.29,80.91,117.03,78.84,12.62,1.7,35.17,0.68
11-04-2018 00:00,61.95,150.16,10.24,42.79,48.84,49.03,19.57,0.87,30.9,1.02
12-04-2018 00:00,65.04,158.41,13.8,48.05,61.49,35.02,20.99,1.23,31.8,0.8
13-04-2018 00:00,117.93,262.92,38.45,78.6,100.57,38.49,20.91,1.6,27.54,0.56
14-04-2018 00:00,139.41,339.86,30.65,75.74,103.98,50.46,33.21,1.51,28.73,0.64
15-04-2018 00:00,157.5,391.43,43.9,105.62,103.99,50.28,25.43,2.07,32.43,0.42
16-04-2018 00:00,133.67,348.71,45.44,110.6,110.36,55.1,26.53,1.85,34.64,0.69
17-04-2018 00:00,96.71,305.12,37.81,96.93,76.41,43.44,18.31,1.5,30.59,0.75
18-04-2018 00:00,95.5,332.72,11.23,55.85,64.95,43.75,28.07,1.28,25.02,1.02
19-04-2018 00:00,115.08,361.6,27.29,69.01,88.07,40.94,34.34,1.16,25.14,0.65
20-04-2018 00:00,82.51,444.46,19.11,56.48,57.35,35.86,19.71,0.8,23.43,1.26
21-04-2018 00:00,88.49,482.11,9.22,45.49,50.86,37.68,27.03,1.1,28.01,0.88
22-04-2018 00:00,86.17,302.96,9.43,52.82,54.78,36.31,29.7,1.02,39.83,0.99
23-04-2018 00:00,136.28,360.08,15.7,61.49,71.54,33.17,28.4,1.34,44.85,0.82
24-04-2018 00:00,180.72,441.59,35.69,103.17,95.81,40.65,30.96,2.1,40.27,0.58
25-04-2018 00:00,191.3,467.87,57.22,115.05,91.49,34.66,20.01,2.6,35.12,0.43
26-04-2018 00:00,169.79,499.72,42.05,93.36,92.91,45.83,31.81,2.2,54.23,0.5
27-04-2018 00:00,124.92,433.23,16.85,65.68,59.58,66.2,19.28,1.5,50.66,1.29
28-04-2018 00:00,92.66,398.35,6.2,41.16,44.06,52.34,23.76,1.19,52.2,1.46
29-04-2018 00:00,120.83,358.58,10.65,61.62,66.38,50.7,28.76,1.69,60.4,0.66
30-04-2018 00:00,94.83,271.29,17,61.13,66.45,49.01,24.18,1.32,55.2,1
01-05-2018 00:00,62.21,214.42,4.69,42.26,42.44,53.52,15.64,1.15,45.79,1.67
02-05-2018 00:00,61.92,221.22,4.65,38.15,39.27,43.07,14.53,1,46.46,1.72
03-05-2018 00:00,51.61,238.54,5.99,42.06,43.53,34.21,15.25,0.92,35.05,1.69
04-05-2018 00:00,55.71,142.62,5.86,39.77,40.31,39.63,16.72,1.01,48.01,1.32
05-05-2018 00:00,116.96,278.21,16.37,75.54,88.42,40.38,23.92,1.7,53.36,0.66
06-05-2018 00:00,162.75,372.96,28.07,73.21,92.9,50.43,30.11,1.77,39.58,0.87
07-05-2018 00:00,171.67,414.29,32.91,89.94,93.38,45.16,32.68,1.85,45.61,0.53
08-05-2018 00:00,82.96,183.04,4.38,35.6,36.48,36.51,12.5,0.94,44.51,1.16
09-05-2018 00:00,111.71,207.42,24.9,86.52,77.4,46.58,21.93,1.76,34.81,0.47
10-05-2018 00:00,131.58,275.68,30.74,91.1,107.3,58.79,23.47,1.88,47.47,0.44
11-05-2018 00:00,196.07,415.29,42.23,122.73,120.14,54.77,34.67,2.46,54.59,0.46
12-05-2018 00:00,184.93,396.23,37.35,100.61,99.49,63.71,35.47,2.11,68.01,0.75
13-05-2018 00:00,85.02,270.26,3.65,27.59,34.43,58.86,20.46,1.35,64.18,1.42
14-05-2018 00:00,62.43,184.51,6.56,50.65,51.52,37.61,27.08,1.35,58.84,0.93
15-05-2018 00:00,86.8,223.69,5.6,48.95,49.09,49.85,32.61,1.53,70.22,0.92
16-05-2018 00:00,92.77,266.89,13.63,54.43,56.72,43.07,20.93,1.64,50.36,0.94
17-05-2018 00:00,121.49,355.15,14.05,60.26,72.73,45.67,34.66,1.67,56.73,0.62
18-05-2018 00:00,116.44,297.22,13.95,55.2,67.52,47.88,29.41,1.68,44.79,0.55
19-05-2018 00:00,138.11,358.37,35.8,113.15,95.58,50.22,28.26,2.12,54.19,0.54
20-05-2018 00:00,116.28,308.81,15.76,60.02,72.24,37.97,27.76,1.67,42.01,0.81
21-05-2018 00:00,83.7,281.59,11.44,65.2,70.24,42.87,24.6,1.49,40.79,1.11
22-05-2018 00:00,117.76,331.73,25.09,77.38,88.44,45.52,28.74,2.04,48.51,0.66
23-05-2018 00:00,145.47,404.7,43.8,114.86,99.05,62.5,32.29,2.3,54.75,0.42
24-05-2018 00:00,135.97,371.2,18.78,69.59,85.02,58.35,34.73,2.08,40.31,0.58
25-05-2018 00:00,106.01,330.67,41.81,87.96,115.67,39.16,29.61,1.86,46.68,0.62
26-05-2018 00:00,130.11,344.99,51.27,118.58,103.79,48.34,27.2,2.19,50.09,0.46
27-05-2018 00:00,103.73,378.54,27.95,95.94,78.05,46.91,28.02,1.88,47.27,0.53
28-05-2018 00:00,164.63,382.36,27.32,90.96,83.15,56.62,34.7,2.49,47.48,0.48
29-05-2018 00:00,128.71,425,41.5,106.39,67.47,65.31,21.3,2.18,70.82,1.02
30-05-2018 00:00,53.69,353,3.59,35.5,47.62,69.64,19.5,1.42,50.42,1.81
31-05-2018 00:00,71.79,276.83,10.71,49.24,56.43,60.31,19.58,1.65,43.97,1.09
01-06-2018 00:00,73.58,259.83,5.31,30.35,35.79,64.24,18.67,1.35,45.04,1.73
02-06-2018 00:00,41.62,176.71,5.11,36.13,38.55,33.7,22.03,1.29,63.47,1.62
03-06-2018 00:00,63.96,171.96,3.73,26.52,33.37,34.78,16.85,1.38,59.14,1.27
04-06-2018 00:00,60.65,207.28,4.55,25.78,34.79,64.52,16.97,1.31,54.92,1.67
05-06-2018 00:00,51.31,178.72,5.19,26.5,34.97,45.11,16.93,1.37,51.6,1.59
06-06-2018 00:00,54.31,170.46,5.36,24.96,29.5,38.45,16.12,1.34,40.35,1.04
07-06-2018 00:00,90.64,198.77,8.28,38.06,45.05,48.96,24.62,1.57,53.42,0.84
08-06-2018 00:00,73.44,237.32,5.35,29.76,34.59,48.43,20.52,1.44,45.34,1.73
09-06-2018 00:00,56.44,145.39,6.55,29.26,36.81,27.32,11.12,1.38,27.9,1.42
10-06-2018 00:00,91.65,205.78,13.42,43.1,54.42,56.66,14.89,1.59,34.47,0.58
11-06-2018 00:00,98.92,311.04,8.22,43.17,48.23,61.58,18.43,1.59,33.31,0.83
12-06-2018 00:00,227.83,552.75,7.23,42.03,48.74,57.13,24.83,1.5,25.01,0.72
13-06-2018 00:00,387.9,915,7.55,23.64,35.03,45.97,17.12,1.31,16.4,0.88
14-06-2018 00:00,313.55,928.87,8.29,24.51,34.19,33.52,17.04,1.24,20.7,0.94
15-06-2018 00:00,262.71,689.24,6.2,21.67,30.3,25.28,16.09,1.2,25.59,0.85
16-06-2018 00:00,209.54,654.12,6.03,21.19,31.17,24.89,17.69,1.14,24.25,0.89
17-06-2018 00:00,96.38,286.83,5.63,16.92,27.78,24.27,14.54,1.1,27.13,1.09
18-06-2018 00:00,79.88,214.21,7.67,25.97,36.23,32.25,20.83,1.41,33.33,0.78
19-06-2018 00:00,72.09,205.18,5.59,26.1,34.27,30.7,15.26,1.4,46.05,0.78
20-06-2018 00:00,81.71,235.63,8.92,35.25,42.95,30.55,22.09,1.44,57.24,1.03
21-06-2018 00:00,113.89,365.99,6.33,37.72,45.92,32.28,17.99,1.48,55.29,0.58
22-06-2018 00:00,109.07,354.45,26.28,53.62,73.86,40.98,20.62,1.9,66.77,0.52
23-06-2018 00:00,98.99,311.45,15.58,49.54,56.04,42.93,22.83,1.64,58.78,0.76
24-06-2018 00:00,63.33,237.64,6.17,34.47,42.47,37.48,25.17,1.52,46.42,1.26
25-06-2018 00:00,33.67,188.31,7.96,30.91,32.3,33.29,18.65,1.35,30.78,2.96
26-06-2018 00:00,18.41,69.68,5.45,30.29,20.54,42.93,19.04,1.3,27.81,3.69
27-06-2018 00:00,54.9,126.36,2.53,41.21,23.09,64.31,17.06,1.36,37.09,0.95
28-06-2018 00:00,21.75,61.29,3.4,39.26,22.7,34.63,12.74,1.17,29.52,1.22
29-06-2018 00:00,35.75,91.54,2.8,42.4,24.05,32.12,12.36,1.26,20.45,1.42
30-06-2018 00:00,47.29,108.62,5.03,49.58,29.78,22.81,10.36,1.5,17.9,0.77
01-07-2018 00:00,34.79,100.04,3.88,37.01,22.01,164.61,10.28,1.25,11.4,0.58
02-07-2018 00:00,27.6,115.84,1.77,39.08,21.52,69.97,10.37,0.94,18.8,0.88
03-07-2018 00:00,39.75,110.72,6.2,43.28,27.12,40.64,10.48,1.21,24.72,0.69
04-07-2018 00:00,44.25,107.19,3.55,36.42,21.61,49.06,11.16,1.09,33.65,0.68
05-07-2018 00:00,59.93,157.37,4.65,50.17,30.15,42.68,12.94,1.3,23.61,0.74
06-07-2018 00:00,77.17,217.12,4.98,47.63,29.13,63.14,15.01,1.5,24.96,0.81
07-07-2018 00:00,81.71,212.12,1.75,46.17,25.22,66.66,13.63,1.42,35.77,0.8
08-07-2018 00:00,63.54,192.12,5.48,46.65,26.79,67.37,15.56,1.34,48.56,0.61
09-07-2018 00:00,56.41,176.56,1.96,39.03,21.56,46.48,12.37,1.3,45.09,1.08
10-07-2018 00:00,33.47,115.22,3.05,32.65,18.97,41.38,11.72,1.2,35.59,1.06
11-07-2018 00:00,33.85,130.61,3.09,40.05,23.55,30.55,11.76,1.31,23.64,1.04
12-07-2018 00:00,44.72,184.07,4.24,41.58,25.08,39.26,17.58,1.36,40.08,0.73
13-07-2018 00:00,23.16,86.8,5.72,36.34,23.38,22.69,12.5,1.42,25.09,0.83
14-07-2018 00:00,24.29,83.79,5.13,32.65,21.52,30.2,10.51,1.34,10.63,0.63
15-07-2018 00:00,26.3,99.94,5.73,35.16,22.8,31.67,11.98,1.44,24.44,0.8
16-07-2018 00:00,36.87,103.08,9.36,42.72,29.35,37.92,11.94,1.55,16.86,0.82
17-07-2018 00:00,48.39,114.1,9.87,38.52,28.27,65.55,14.04,1.61,18.27,0.59
18-07-2018 00:00,46.81,112.01,9.39,31.26,23.93,58.1,14.85,1.44,17.86,0.77
19-07-2018 00:00,33.07,99.95,6.87,29.95,21.54,46.89,11.64,1.52,16.54,0.63
20-07-2018 00:00,54,123.84,6.69,32.14,22.55,51.87,12.63,1.57,12.53,0.37
21-07-2018 00:00,47.24,101.95,10.06,37.97,28.35,54.21,12.84,1.81,16.09,0.59
22-07-2018 00:00,29.65,55.65,5.9,30.26,20.91,38.5,10.47,1.48,17.81,0.47
23-07-2018 00:00,28.79,78.25,6.14,28.87,20.31,39.61,11.93,1.54,16.57,0.6
24-07-2018 00:00,57.17,137.96,9.28,36.2,26.85,48.76,14.02,1.82,21.77,0.32
25-07-2018 00:00,38.33,108.08,8.7,37.04,26.8,44.17,11.04,1.7,10.43,0.47
26-07-2018 00:00,29.71,55.5,7.71,28.14,21.25,37.46,6.75,1.53,7.09,0.55
27-07-2018 00:00,35.25,54.58,8.38,25.71,20.51,34.91,6.63,1.66,6.65,0.83
28-07-2018 00:00,18,40,9,26.97,21.67,34.4,6.17,1.23,6,0.63
29-07-2018 00:00,None,None,None,None,None,None,None,None,None,None
30-07-2018 00:00,51.31,203.83,21.37,54.2,46.28,151.35,7.06,2.01,6.93,0.55
31-07-2018 00:00,49.02,206.25,21.98,59.09,49.34,123.92,6.39,2.22,8.78,0.61
01-08-2018 00:00,57.79,259.83,13.04,37.6,30.63,44.88,8.94,1.81,16.37,0.54
02-08-2018 00:00,89.42,323.38,10.03,32.11,25.25,37.9,11.03,1.65,9.91,0.62
03-08-2018 00:00,100.01,295.36,12.92,27.99,25.35,50.77,8.79,1.45,8.61,0.64
04-08-2018 00:00,100.08,318,23.44,36.22,38.37,95.58,6.45,1.66,4.34,0.5
05-08-2018 00:00,81.33,282.92,22.47,32.77,35.75,111.51,6.49,1.71,4.05,0.89
06-08-2018 00:00,42.75,134.79,24,27.36,34.13,106.55,6.48,1.71,3.82,0.51
07-08-2018 00:00,31.62,103.04,19.48,29.62,31.63,106.96,6.4,1.82,3.84,0.46
08-08-2018 00:00,32.65,105.65,19.69,24.77,29.04,97.76,7.42,1.97,7.08,0.67
09-08-2018 00:00,36.42,101.64,15.76,23.03,24.78,103.19,7.99,1.87,6.47,0.85
10-08-2018 00:00,46.46,154.21,23.1,30.2,34.87,104.36,7.01,2.06,4.77,0.46
11-08-2018 00:00,29.42,136.58,18.58,32.22,32.21,106.39,6.89,1.79,3.67,0.59
12-08-2018 00:00,29.53,117,22.22,31.5,34.91,95.58,6.64,1.72,3.44,0.57
13-08-2018 00:00,35.02,106.36,17.3,31.03,30.56,108.57,7.07,1.24,3.12,0.5
14-08-2018 00:00,53.62,142.25,16.82,30.53,29.96,104.73,7.19,1.25,3.48,0.44
15-08-2018 00:00,48.92,143.04,11.95,26.17,23.66,93.64,6.76,1.21,3.52,0.83
16-08-2018 00:00,43.88,107.83,16.59,35.94,32.61,86.12,8.17,1.67,4.85,0.41
17-08-2018 00:00,25.22,71.02,9,28.17,22.32,59.87,9.52,1.11,23.53,0.83
18-08-2018 00:00,29.82,93.38,11.41,34.07,27.44,50.91,15.18,1.24,23.79,0.69
19-08-2018 00:00,34.82,123.16,13.65,45.76,35.46,44.07,17.02,1.63,12.91,0.36
20-08-2018 00:00,38.59,147.07,24.58,39.76,41.4,54.86,12.36,1.61,26.27,0.45
21-08-2018 00:00,25.86,94.4,7.99,31.57,23.31,38.82,14.32,1.25,38.27,0.76
22-08-2018 00:00,28.91,87.29,9.55,32.26,24.94,36.04,15.37,1.29,24.15,0.68
23-08-2018 00:00,30.17,87.54,9,28.77,22.65,32.14,8.95,1.16,6.33,0.59
24-08-2018 00:00,33.71,113.46,10.74,27.11,23.17,32.24,9.06,1.21,13.81,0.52
25-08-2018 00:00,35.96,108.21,8.45,26.06,20.75,38.65,10.6,1.21,11.74,0.66
26-08-2018 00:00,29.77,89.04,6.05,22.96,17.14,36.33,7.81,0.99,18.32,0.74
27-08-2018 00:00,20.31,47.12,5.45,21.43,15.84,32.48,7.19,1.12,15.46,0.35
28-08-2018 00:00,26.88,59.83,9.01,24.95,20.49,30.63,9.39,1.2,14.64,0.56
29-08-2018 00:00,35.32,85.67,11.97,29.65,25.53,32.11,12.22,1.55,18.15,0.45
30-08-2018 00:00,61.08,122.33,13.5,30.5,27.25,31.57,10.54,1.63,30.74,0.47
31-08-2018 00:00,73.44,178.61,6.96,28.41,20.78,35.92,8.59,1.43,8.79,0.57
01-09-2018 00:00,63.25,129.42,11.92,32.57,27.04,44.51,11.45,1.46,16.87,0.53
02-09-2018 00:00,61.46,93,7.7,22.63,18.32,41.13,8.04,1.15,10.34,0.54
03-09-2018 00:00,49.62,77.42,8.69,24.61,20.16,32.22,7.63,1.38,12.11,0.28
04-09-2018 00:00,85.04,138.33,18.46,31.01,31.55,37.87,10.64,1.74,24.72,0.29
05-09-2018 00:00,59.4,138.94,15.36,28.8,27.85,34.94,10.41,1.64,14.92,0.47
06-09-2018 00:00,56.07,156.21,16.39,26.42,27.43,38.24,9.51,1.35,19.72,0.54
07-09-2018 00:00,52.23,100.25,15.13,36.33,31.65,41.47,10.31,1.41,25.26,0.33
08-09-2018 00:00,39.89,77.75,13.47,22.45,22.93,36.87,9.31,1.4,12.97,0.65
09-09-2018 00:00,25.17,70.62,4.41,21.27,15.01,24.08,9.75,1.23,34.49,1.3
10-09-2018 00:00,45.19,109.23,8.98,29.44,22.99,22.99,15.66,1.57,35.19,0.58
11-09-2018 00:00,39.86,101.93,7.05,22.09,17.35,26.11,9.66,1.47,19.58,0.49
12-09-2018 00:00,37.71,129.08,6.01,22,16.58,27.64,9.1,1.64,18,0.66
13-09-2018 00:00,42.42,147.5,6.9,22.36,17.36,25.89,14.09,1.21,18.68,0.67
14-09-2018 00:00,58.62,168.79,7.86,24.21,19.27,26.01,11.54,1.22,20.63,0.61
15-09-2018 00:00,53,163.21,10.03,24.01,20.9,32.73,10.36,1.26,21.41,0.63
16-09-2018 00:00,68.96,199.67,7.88,25.25,19.81,38.01,12.02,1.67,21.33,0.72
17-09-2018 00:00,71.42,199.29,6.93,27.01,19.96,39.8,11.24,1.08,34.68,0.78
18-09-2018 00:00,67.67,219.29,4.07,24.26,16.24,37.65,13.24,0.98,34.23,0.89
19-09-2018 00:00,79.1,238.2,15.15,50.21,39.25,39.67,13.91,1.81,34.82,0.7
20-09-2018 00:00,91.44,220.04,17.22,44.12,37.51,45.25,12.79,1.8,50.05,0.35
21-09-2018 00:00,50.25,130.72,7.36,34.54,24.4,34.81,12.06,1.52,28.09,1.04
22-09-2018 00:00,33.81,63.41,9.14,29.46,23.11,26.51,8.6,1.49,18.38,0.85
23-09-2018 00:00,42.74,72.14,6.03,29.19,20.45,23.32,11.86,1.39,20.76,1.26
24-09-2018 00:00,35.15,50.88,7.77,28.58,21.54,21.35,7.16,1.46,15.24,0.99
25-09-2018 00:00,47.85,79.51,13.1,30.14,26.71,20.94,7.18,1.67,16.39,0.56
26-09-2018 00:00,81.06,175.57,23.29,37.68,39.03,28.45,10.16,2.03,22.08,0.47
27-09-2018 00:00,95.33,222.34,34.05,40.27,49.17,35.23,10.25,2.18,22.28,0.37
28-09-2018 00:00,115.54,297.71,67.74,50.56,87.27,42.45,11.77,2.59,31.75,0.26
29-09-2018 00:00,103.62,263.54,39.53,52.93,60.46,46.16,11.96,2.09,30.92,0.53
30-09-2018 00:00,100.21,218,8.8,42.45,29.76,39.22,12.27,1.76,27.34,0.62
01-10-2018 00:00,95,237,13.98,49.45,37.71,42.49,13.9,1.95,25.72,0.53
02-10-2018 00:00,103.25,247.17,25.01,48.65,46.49,43.91,14.65,2.1,22.53,0.44
03-10-2018 00:00,93.58,258,30.76,52.98,53.26,39.26,14.9,2.09,30.69,0.31
04-10-2018 00:00,113.88,271.12,23.76,59.75,51.29,45.82,17.53,2.27,38.71,0.35
05-10-2018 00:00,154.42,310.21,38.82,53.26,59.98,48.98,17.37,2.3,38.07,0.35
06-10-2018 00:00,108.3,241.62,16.89,51.34,41.08,48.24,14.74,1.94,21.49,0.55
07-10-2018 00:00,119.76,298.66,19.2,56.92,45.89,46.35,18.05,1.86,46.5,0.5
08-10-2018 00:00,140.95,291.1,17.74,59.55,45.91,47.4,17.83,1.88,52,0.28
09-10-2018 00:00,125.66,300.28,16.65,60.1,45.24,38.73,25.67,2.03,56.03,0.7
10-10-2018 00:00,108.49,260.73,16.33,55.52,42.69,43.08,21.81,1.98,47.14,0.92
11-10-2018 00:00,75.03,198.06,11.62,45.78,33.85,35.02,14.27,1.54,31.03,0.85
12-10-2018 00:00,99,210.67,19.85,43.17,39.16,26.65,15.38,1.51,33.39,0.37
13-10-2018 00:00,206.88,376.29,32.36,59.49,58.02,41.31,22.77,2.02,37.75,0.54
14-10-2018 00:00,163.08,340.88,16.61,55.11,42.86,37.28,19.28,1.83,40.26,0.49
15-10-2018 00:00,164.75,346,32.52,62,59.45,40.99,18.41,2.21,40.68,0.35
16-10-2018 00:00,196.76,413.18,57.47,81.53,93.76,46.42,23.56,2.63,73.03,0.29
17-10-2018 00:00,184.26,408.91,53.82,61.6,76.62,39.78,20.77,2.61,48.12,0.39
18-10-2018 00:00,185.46,385.81,57.33,70.31,99.31,49.47,15.68,3.34,53.08,0.45
19-10-2018 00:00,195.04,389.99,22.26,61.17,60.28,56.62,18.15,2.31,43.55,0.37
20-10-2018 00:00,212.36,385.79,20.87,56.32,46.81,54.34,18.01,1.99,36.84,0.36
21-10-2018 00:00,200.5,383.34,36.38,59.48,61.33,56.01,20.28,2.16,28.57,0.41
22-10-2018 00:00,164.57,349.98,28.1,62.56,56.33,47.16,15.23,2,35.12,0.49
23-10-2018 00:00,164.55,369.6,46.31,69.03,74.43,41.96,18.92,2.36,40.62,0.29
24-10-2018 00:00,222.58,426,74.26,73.4,107.7,60.34,17.57,2.83,36.14,0.22
25-10-2018 00:00,204.72,379.04,54.65,58.84,77.16,62.91,19.02,2.44,35.3,0.24
26-10-2018 00:00,307.26,485.37,65.71,59.68,85.36,69.59,15.32,2.82,25.66,0.21
27-10-2018 00:00,339.54,558.42,79.83,65.76,146.08,81.01,20.18,4.74,28.04,0.21
28-10-2018 00:00,276.9,492.67,64.85,53.53,81.41,77.41,14.79,2.94,27.08,0.44
29-10-2018 00:00,339.06,562.57,50.36,57.81,70.28,70.86,14.8,3.46,17.71,0.31
30-10-2018 00:00,335.08,531.42,77.22,51.74,91.59,83.67,11.87,3.25,15.65,0.21
31-10-2018 00:00,327.91,504.15,76.46,49.66,89.62,88.22,10.92,3.82,9.82,0.22
01-11-2018 00:00,319.58,492.79,73.98,49.56,86.1,90.35,12.19,3.27,11.39,0.28
02-11-2018 00:00,216.08,377.08,30.32,40.58,46.45,67.51,7.88,2.6,8.87,0.44
